Latitude,Longitude,Sample Date,blue,green,red,nir,swir16,swir22,coastal,NDVI,EVI,SAVI,ARVI,GNDVI,RDVI,NDWI,MNDWI,AWEInsh,AWEIsh,BSI,NDBI,UI,NBR,ClayMinerals,TurbidityIndex,ChlorophyllIndex,NIR_Red_Ratio,NDMI,cloud_cover,data_quality
-28.141944,26.417778,04-01-2011,8693.0,9753.0,9553.5,16870.5,13408.0,10257.0,,0.2769073569482279,2.0336297943301607,0.4153531760298208,0.2366361853799768,0.267339005014366,45.01256636529608,-0.267339005014366,-0.1578083847847668,-47044.375,-14906.5,-0.0536218444100977,-0.1143550704295123,-0.2437931987835213,0.2437931987835213,1.3072048357219332,0.7785030722981281,0.7658973151200945,1.7658973151200943,0.1143550704295123,7.0,fair
-27.398611,26.614722,04-01-2011,9139.0,9926.0,11096.0,13959.0,15156.5,12552.5,,0.1142686090600674,0.5967815900279269,0.1713994931252619,0.0335406486006218,0.1688507431442321,18.087316764489227,-0.1688507431442321,-0.2085318449117902,-58931.125,-12857.375,0.0639203250220361,0.0411292953924884,-0.0530524489372534,0.0530524489372534,1.20744871539533,1.2137711030967733,0.258020908435461,1.258020908435461,-0.0411292953924884,0.0,good
-33.501667,21.624167,04-01-2011,8456.0,9019.0,9192.0,12323.0,13161.0,10800.5,,0.1455263769463158,1.929857001972339,0.2182844925751202,0.1076356118826115,0.1548121075812943,21.34579785856961,-0.1548121075812943,-0.1867448151487818,-49350.125,-9922.625,0.0364926272836872,0.0328833778056818,-0.0658421086773193,0.0658421086773193,1.2185546965418157,1.0884890623351968,0.3406222802436756,1.3406222802436756,-0.0328833778056818,0.0,good
-32.502778,19.535833,04-01-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,good
-25.45963889,28.26430556,04-01-2011,9490.5,11044.5,11540.5,17937.5,18143.5,14152.5,,0.2170092950675072,0.999359485088494,0.3255084213918618,0.1378774422735342,0.2378372783106747,37.25866960248103,-0.2378372783106747,-0.2432163902973816,-71799.75,-20557.875,0.0395013307185879,0.0057093761259388,-0.1179495169834835,0.1179495169834835,1.28199964670552,1.0569093033992991,0.554308738789467,1.554308738789467,-0.0057093761259388,2.0,good
-27.495556,26.074722,04-01-2011,8456.5,9060.0,9407.5,12333.0,9264.5,8181.0,,0.134564522435086,1.3657158862797931,0.2018421415758244,0.0870149615494785,0.152993969990183,19.84108138141276,-0.152993969990183,-0.0111599225081174,-26399.0,-3335.0,-0.0536598963546746,-0.1420766292394946,-0.2023983620941786,0.2023983620941786,1.132441021879952,0.7800084067960164,0.3109752856763081,1.3109752856763082,0.1420766292394946,1.0,good
-26.648056,27.089444,05-01-2011,9231.0,10794.0,11296.0,16767.0,18026.5,15340.5,,0.194954210169974,0.8932828266335703,0.292426105083115,0.1130509824747739,0.2167192772395769,32.65875814907737,-0.2167192772395769,-0.2509498447285778,-75308.125,-19809.375,0.0600952630579982,0.0361992900972881,-0.0444288717589346,0.0444288717589346,1.1750920765294406,1.1251186368345878,0.4843307365438962,1.4843307365438962,-0.0361992900972881,1.0,good
-26.970278,27.211111,05-01-2011,8743.0,9691.0,9947.0,13724.0,13005.5,10754.5,,0.159562333657217,1.2052460271874248,0.2393384449654648,0.1034371859296478,0.1722400170830657,24.549275635409465,-0.1722400170830657,-0.1460357323816441,-46263.875,-9812.375,0.0106892414051233,-0.0268804130268054,-0.1213105378189018,0.1213105378189018,1.2093077316472065,0.97267973638112,0.3797124761234405,1.3797124761234405,0.0268804130268054,1.0,good
-27.38972222,26.46388889,05-01-2011,8893.0,9969.5,10129.0,11490.5,10372.5,9135.0,,0.0629755544762827,0.6113056752873454,0.0944611470860314,0.0054910196670385,0.070876048462255,9.25965536180796,-0.070876048462255,-0.0198112280011797,-29605.875,-1261.5,0.0028861440626146,-0.0511366235191874,-0.1142032920414045,0.1142032920414045,1.135467980295554,0.9171443814386068,0.1344160331720689,1.134416033172069,0.0511366235191874,1.0,good
-27.044444,27.005,05-01-2011,8398.5,9248.0,9399.5,14007.5,12553.5,9979.0,,0.1968641859272858,1.5532409748204867,0.2952899711630887,0.1477794165847257,0.2046612629270486,30.118933725365068,-0.2046612629270486,-0.1516180079352331,-44166.125,-10817.75,-0.0102121328253567,-0.0547419148375435,-0.1679486377754146,0.1679486377754146,1.2579917827437492,0.9108799170396072,0.490238842491606,1.490238842491606,0.0547419148375435,1.0,good
-30.830556,26.921389,06-01-2011,8893.0,9969.5,10129.0,11490.5,10372.5,9135.0,,0.0629755544762827,0.6113056752873454,0.0944611470860314,0.0054910196670385,0.070876048462255,9.25965536180796,-0.070876048462255,-0.0198112280011797,-29605.875,-1261.5,0.0028861440626146,-0.0511366235191874,-0.1142032920414045,0.1142032920414045,1.135467980295554,0.9171443814386068,0.1344160331720689,1.134416033172069,0.0511366235191874,1.0,good
-27.00222,28.76528,06-01-2011,9557.0,11426.0,12802.0,11190.0,7687.5,7645.0,,-0.0671890630210067,-0.2468530826008376,-0.1007814942169428,-0.178323603921136,-0.0104350902016271,-10.407149926366143,0.0104350902016271,0.1955947367044225,-8867.25,7894.5,-0.0062444678864597,-0.1855383392928079,-0.1882134324396061,0.1882134324396061,1.0055591890124134,0.7697304111923705,-0.1259178253397974,0.8740821746602025,0.1855383392928079,0.0,good
-27.02314,28.59389,06-01-2011,9795.0,10835.0,10773.5,15132.5,13586.0,11169.0,,0.1682621786458729,1.726473384030391,0.2523883967344102,0.1257415983187333,0.1654953307018382,27.08237132744029,-0.1654953307018382,-0.11264894967446,-45501.875,-8987.5,-0.0115243370462799,-0.05385030555217,-0.1506948272912185,0.1506948272912185,1.2164025427522498,0.8927067693305211,0.4046038891724937,1.4046038891724937,0.05385030555217,7.0,fair
-30.679722,26.7125,06-01-2011,9396.0,10765.0,11157.5,14001.0,12520.0,10583.0,,0.1130234314446405,0.6785100696764276,0.169531777892603,0.040193164933135,0.1306630057336666,17.927133828719953,-0.1306630057336666,-0.0753704101352799,-39623.5,-6118.75,0.0059586400280406,-0.0558425398740618,-0.1390335177351117,0.1390335177351117,1.1830293867523274,0.9268258424776288,0.2548509970871497,1.2548509970871498,0.0558425398740618,7.0,fair
-30.160091,27.40124,06-01-2011,8691.0,9550.0,9241.5,17658.5,13746.5,10574.0,,0.3128996282527869,2.654870047943444,0.4693407185740041,0.2865703721243683,0.2980134884319227,51.31935474071851,-0.2980134884319227,-0.1801343549460211,-50279.125,-17185.0,-0.0681327590575119,-0.1245661518866418,-0.2509342070309032,0.2509342070309032,1.300028371477196,0.7533164011754596,0.9107828815668246,1.9107828815668249,0.1245661518866418,0.0,good
-32.595833,19.009444,06-01-2011,10832.0,12046.5,13063.0,14599.0,12067.0,11038.5,,0.0555274383630971,0.3271426137331715,0.0832896520560325,-0.0232495902050646,0.09579478711227,9.23526639170291,-0.09579478711227,-0.000850146183673,-34087.625,-1810.375,-0.0059532050394572,-0.0949523738093448,-0.1388785958069229,0.1388785958069229,1.0931738913801594,0.8963100087532845,0.1175840159228269,1.117584015922827,0.0949523738093448,8.0,fair
-25.99136,27.84208,10-01-2011,8486.0,9116.5,9137.5,14776.0,12424.0,9895.0,,0.2357873167875876,2.366333725029337,0.3536735803295141,0.2030124160390791,0.2368734958669028,36.46212810172786,-0.2368734958669028,-0.1535479677816199,-44135.25,-11996.5,-0.0379376889354913,-0.0864705882352938,-0.1978436220663929,0.1978436220663929,1.2555836280949848,0.8427598049444103,0.6170725034199549,1.617072503419955,0.0864705882352938,1.0,good
-26.73806,27.59194,10-01-2011,8558.0,9449.0,8850.0,19619.0,13890.0,10042.0,,0.3782711019003113,3.1543643819566123,0.5673966876833102,0.3642780153680318,0.3498692720517395,63.82477180816593,-0.3498692720517395,-0.1902823599982853,-50284.25,-20593.5,-0.1067816249975448,-0.1709689934047564,-0.3228818987896554,0.3228818987896554,1.3831905994821612,0.6631057598138715,1.2168361581920657,2.216836158192065,0.1709689934047564,6.0,fair
-26.45,28.085833,10-01-2011,9686.5,10809.0,11154.0,13298.5,10191.0,9261.0,,0.0877006441059192,0.7077791346248957,0.1315482762851184,0.0261188271604937,0.1032666182723214,13.714008578280238,-0.1032666182723214,0.0294285714285712,-26320.375,-840.5,-0.0369952628017143,-0.1322931522595196,-0.1789711651410706,0.1789711651410706,1.1004211208292722,0.7907865376564253,0.1922628653397777,1.1922628653397778,0.1322931522595196,1.0,good
-30.86013889,29.07125,10-01-2011,8452.5,9326.0,9431.0,14514.0,12189.5,9706.0,,0.2122781373982033,1.6487722598851515,0.3184105573072184,0.1646839328344728,0.2176174496644286,32.848284162115185,-0.2176174496644286,-0.1330900978364428,-41774.0,-10714.25,-0.0301881714401057,-0.087048514239706,-0.1985136251032196,0.1985136251032196,1.255872656089004,0.8492999659775051,0.5389672357119972,1.5389672357119972,0.087048514239706,0.0,good
-27.356667,27.286389,10-01-2011,4984.0,5189.5,5122.0,7814.0,6664.0,5222.0,,0.208101422387135,5.766923736074912,0.3121400687975882,0.1953495487226541,0.2018302764640273,23.668735265454465,-0.2018302764640273,-0.1243936390095741,-22212.0,-5064.75,-0.0411649853563291,-0.0794308606161066,-0.1988339981589429,0.1988339981589429,1.276139410187643,0.8417354913236483,0.525575946895714,1.525575946895714,0.0794308606161066,0.0,good
-27.01011111,26.69808333,11-01-2011,9921.0,10647.0,10524.0,15543.0,11919.5,9642.5,,0.1925422948555638,2.931316434995843,0.2888079025606598,0.1655793025871759,0.186941580756013,31.086488670804787,-0.186941580756013,-0.0563888950435377,-35492.625,-7065.875,-0.0630485832072221,-0.1319435593991802,-0.2342816303031497,0.2342816303031497,1.236142079336259,0.7580132136721923,0.476909920182426,1.476909920182426,0.1319435593991802,0.0,good
-25.73411,27.21422,11-01-2011,10039.0,10466.5,9985.0,14137.5,10315.5,8536.0,,0.1721421909006107,-8.345056270097134,0.2582079343365253,0.1747720049026729,0.1492033815639727,26.736126266061547,-0.1492033815639727,0.0072659031854489,-26404.375,-2608.25,-0.0871461654338195,-0.1562998405103662,-0.2470505215339482,0.2470505215339482,1.208470009372057,0.6960881762338511,0.41587381071606,1.41587381071606,0.1562998405103662,0.0,good
-26.98472222,26.63227778,11-01-2011,10629.0,11771.5,11898.0,18631.5,16495.0,12815.0,,0.2205571660197506,1.6338687760846198,0.3308303308221422,0.171847728666446,0.2256356280630193,38.53727646570255,-0.2256356280630193,-0.1671059381246346,-58793.125,-15835.75,-0.0150467881394884,-0.0608230253512303,-0.184964940454422,0.184964940454422,1.2871634802965175,0.894842611694206,0.5659354513363459,1.565935451336346,0.0608230253512303,7.0,fair
-27.398611,26.614722,11-01-2011,9253.5,10247.0,10126.0,15515.5,12823.0,10403.5,,0.2101866115476855,1.9608877569583123,0.3152737695967553,0.1703628271856371,0.2045026686074713,33.657105385583165,-0.2045026686074713,-0.111660164716081,-42792.5,-10237.625,-0.0381407435349343,-0.0950120860313704,-0.1972298313978155,0.1972298313978155,1.2325659633776975,0.8167046973180501,0.5322437290144031,1.532243729014403,0.0950120860313704,2.0,good
-27.671111,27.236944,11-01-2011,8857.5,9803.5,9811.5,12128.5,9325.0,8486.0,,0.1056061987237916,1.2682686518145214,0.1584056881110275,0.0595352494103255,0.1060094838592007,15.642556135204543,-0.1060094838592007,0.0250150299291631,-24454.625,-935.5,-0.0460963299894073,-0.1306779779523148,-0.1766960149409387,0.1766960149409387,1.0988687249587423,0.7694776375651975,0.23615145492533,1.23615145492533,0.1306779779523148,0.0,good
-29.160278,26.573333,11-01-2011,9782.5,11835.5,13003.0,12488.0,8894.0,8335.0,,-0.0202032089757168,-0.0751243563374319,-0.0303042190534099,-0.130104661895059,0.0268259091002527,-3.2256243771546265,-0.0268259091002527,0.1418992257410929,-14277.25,5214.5,-0.0084564442180336,-0.1680853053970621,-0.1994429236901493,0.1994429236901493,1.0670665866826508,0.7824582749792424,-0.0396062447127659,0.960393755287234,0.1680853053970621,6.0,fair
-34.250556,20.9925,11-01-2011,9490.5,11044.5,11540.5,17937.5,18143.5,14152.5,,0.2170092950675072,0.999359485088494,0.3255084213918618,0.1378774422735342,0.2378372783106747,37.25866960248103,-0.2378372783106747,-0.2432163902973816,-71799.75,-20557.875,0.0395013307185879,0.0057093761259388,-0.1179495169834835,0.1179495169834835,1.28199964670552,1.0569093033992991,0.554308738789467,1.554308738789467,-0.0057093761259388,2.0,good
-25.45963889,28.26430556,11-01-2011,9572.0,10665.5,11320.5,15820.0,16377.5,13975.0,,0.16578544978906,0.9410030115442451,0.2486735934563944,0.0952265568209349,0.1946159219195401,27.312115101651788,-0.1946159219195401,-0.2112191694708419,-65234.25,-15554.25,0.043435675268412,0.0173150089292646,-0.0619231414666888,0.0619231414666888,1.1719141323792404,1.0988173746998031,0.3974647762907874,1.3974647762907877,-0.0173150089292646,0.0,good
-25.81048333,27.90955222,12-01-2011,8765.0,9546.5,9965.0,13162.5,12786.0,10889.0,,0.1382553237487833,1.1077813192904502,0.2073785022483569,0.0821087246942757,0.1592320225461264,21.02549399388121,-0.1592320225461264,-0.1450576514049025,-46193.375,-9013.75,0.0184316841433798,-0.014509509220186,-0.0945263289191938,0.0945263289191938,1.1742125080356216,1.0139801239785344,0.3208730556949191,1.320873055694919,0.014509509220186,0.0,good
-27.273889,28.49,12-01-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,good
-27.4275,28.525833,12-01-2011,9671.5,11040.0,11496.0,10218.0,7946.5,7735.0,,-0.0588560375794415,-0.4798197859958629,-0.0882820235326625,-0.131805340187352,-0.0386677956534008,-8.67283206493279,0.0386677956534008,0.1629315566323431,-11451.75,8091.0,-0.0113647920268483,-0.1250516116601056,-0.1383055756698037,0.1383055756698037,1.0273432449902906,0.8098184576237859,-0.1111691022964587,0.8888308977035413,0.1250516116601056,2.0,good
-28.883333,27.89,12-01-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,fair
-27.00222,28.76528,13-01-2011,8695.0,9582.5,9354.5,14265.0,14182.0,11071.5,,0.2079002519104968,2.3697036965543408,0.3118437764606265,0.1750895835907567,0.1963518188489351,31.951434819214214,-0.1963518188489351,-0.1935449935828644,-52410.875,-12787.125,0.0123987827040744,-0.0029177066122965,-0.1260434550944285,0.1260434550944285,1.2809465745382171,0.9705266301673392,0.5249345234913514,1.5249345234913514,0.0029177066122965,2.0,good
-27.02314,28.59389,13-01-2011,8882.5,9908.0,9503.5,17418.5,13987.0,10115.0,,0.2939974741846806,2.529804711221881,0.4409880211718823,0.2648222778927486,0.2748431010191562,48.23888481476067,-0.2748431010191562,-0.1707051684452807,-48486.875,-15984.5,-0.0564453772230198,-0.1092643008390246,-0.2652586848747879,0.2652586848747879,1.3827978250123445,0.7702139906446243,0.8328510548745007,1.8328510548745007,0.1092643008390246,2.0,good
-30.534167,24.961944,13-01-2011,8456.5,9060.0,9407.5,12333.0,9264.5,8181.0,,0.134564522435086,1.3657158862797931,0.2018421415758244,0.0870149615494785,0.152993969990183,19.84108138141276,-0.152993969990183,-0.0111599225081174,-26399.0,-3335.0,-0.0536598963546746,-0.1420766292394946,-0.2023983620941786,0.2023983620941786,1.132441021879952,0.7800084067960164,0.3109752856763081,1.3109752856763082,0.1420766292394946,1.0,good
-28.460833,21.248889,13-01-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,fair
-29.658056,25.973333,14-01-2011,8429.5,9196.5,8964.5,16880.0,12987.5,10366.5,,0.3062740621795728,2.6573673078859548,0.4594022054556007,0.2797816486286689,0.2946522731194743,49.23730637618603,-0.2946522731194743,-0.1708889289578066,-47891.875,-15972.125,-0.0710409106778243,-0.1303256047543312,-0.2390582276622677,0.2390582276622677,1.2528336468431849,0.7499919719484132,0.8829828769033199,1.88298287690332,0.1303256047543312,5.0,fair
-28.760833,17.730278,16-01-2011,8561.0,9636.0,9929.5,14954.0,14753.0,11537.5,,0.2019209516346165,1.216644873843758,0.3028753415849542,0.1392655797653507,0.2162667751118332,31.85203009995016,-0.2162667751118332,-0.2098077001927089,-55934.625,-14793.875,0.0242232480937807,-0.0067660820681993,-0.1289658947209477,0.1289658947209477,1.278699891657627,1.0166080747806314,0.5060174228309431,1.506017422830943,0.0067660820681993,1.0,good
-25.513889,31.224444,17-01-2011,8918.0,9913.0,10330.5,14270.0,13652.0,11469.5,,0.1601390215646017,1.0512061052406765,0.2402036502581195,0.0971437358243951,0.1801678865318605,25.117079357555657,-0.1801678865318605,-0.1586675153829825,-50064.625,-11049.875,0.0168431540899502,-0.0221330850225627,-0.1088016472736451,0.1088016472736451,1.190287283665363,0.99698481201306,0.3813464982333732,1.3813464982333732,0.0221330850225627,0.0,good
-26.861111,28.884722,17-01-2011,9873.5,11456.5,12122.5,15187.0,14527.0,12799.0,,0.1122136985298152,0.5522915277452336,0.1683174661296228,0.0275893566994264,0.1400153883686447,18.54397150409315,-0.1400153883686447,-0.1181711470741042,-51276.0,-9256.0,0.0307290659446914,-0.0222117520360771,-0.0853283784749514,0.0853283784749514,1.1350105476990302,1.01214836274471,0.2527943905959888,1.2527943905959888,0.0222117520360771,0.0,good
-31.554722,29.245556,17-01-2011,8691.0,9550.0,9241.5,17658.5,13746.5,10574.0,,0.3128996282527869,2.654870047943444,0.4693407185740041,0.2865703721243683,0.2980134884319227,51.31935474071851,-0.2980134884319227,-0.1801343549460211,-50279.125,-17185.0,-0.0681327590575119,-0.1245661518866418,-0.2509342070309032,0.2509342070309032,1.300028371477196,0.7533164011754596,0.9107828815668246,1.9107828815668249,0.1245661518866418,0.0,good
-28.058889,30.373611,17-01-2011,7784.0,7859.0,7826.0,9058.0,8310.0,7822.0,,0.0729684908789382,-1.302325581395404,0.1094494950990553,0.0703060380479731,0.0708754507300344,9.481412382279968,-0.0708754507300344,-0.027892881439792,-25579.0,-576.0,-0.0214082115349626,-0.0430677107323811,-0.0732227488151654,0.0732227488151654,1.062388136026578,0.9135688063164058,0.157423971377445,1.157423971377445,0.0430677107323811,3.0,good
-25.127778,27.628889,18-01-2011,8893.0,9969.5,10129.0,11490.5,10372.5,9135.0,,0.0629755544762827,0.6113056752873454,0.0944611470860314,0.0054910196670385,0.070876048462255,9.25965536180796,-0.070876048462255,-0.0198112280011797,-29605.875,-1261.5,0.0028861440626146,-0.0511366235191874,-0.1142032920414045,0.1142032920414045,1.135467980295554,0.9171443814386068,0.1344160331720689,1.134416033172069,0.0511366235191874,1.0,good
-25.20639,27.558,18-01-2011,9017.0,10076.0,11586.5,13560.0,16388.0,13014.0,,0.0784801065754674,0.3192849053551184,0.1177178192229689,-0.0215038245057006,0.1474022677271952,12.445099048488323,-0.1474022677271952,-0.2385126964933485,-64426.5,-13968.5,0.106772301514297,0.0944303459329501,-0.0205463987356061,0.0205463987356061,1.2592592592592495,1.3897298086167305,0.1703275363569569,1.170327536356957,-0.0944303459329501,0.0,good
-24.69514,27.40906,18-01-2011,9235.5,10548.0,11938.0,13400.0,7764.0,7659.0,,0.0576998973873231,0.2318757830962222,0.0865481382086548,-0.0442395820331305,0.1190913646233501,9.184620295922226,-0.1190913646233501,0.1520314547837475,-13276.25,1944.75,-0.0692884558606434,-0.266301266301265,-0.2726150339522282,0.2726150339522282,1.0137093615354351,0.6557558623265812,0.1224660747193739,1.122466074719374,0.266301266301265,4.0,good
-25.681111,31.783333,18-01-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,fair
-27.802778,28.768333,18-01-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,fair
-27.398611,26.614722,18-01-2011,9671.5,11040.0,11496.0,10218.0,7946.5,7735.0,,-0.0588560375794415,-0.4798197859958629,-0.0882820235326625,-0.131805340187352,-0.0386677956534008,-8.67283206493279,0.0386677956534008,0.1629315566323431,-11451.75,8091.0,-0.0113647920268483,-0.1250516116601056,-0.1383055756698037,0.1383055756698037,1.0273432449902906,0.8098184576237859,-0.1111691022964587,0.8888308977035413,0.1250516116601056,2.0,good
-31.104278,29.399722,18-01-2011,10832.0,12046.5,13063.0,14599.0,12067.0,11038.5,,0.0555274383630971,0.3271426137331715,0.0832896520560325,-0.0232495902050646,0.09579478711227,9.23526639170291,-0.09579478711227,-0.000850146183673,-34087.625,-1810.375,-0.0059532050394572,-0.0949523738093448,-0.1388785958069229,0.1388785958069229,1.0931738913801594,0.8963100087532845,0.1175840159228269,1.117584015922827,0.0949523738093448,8.0,fair
-31.396,29.2651,18-01-2011,10832.0,12046.5,13063.0,14599.0,12067.0,11038.5,,0.0555274383630971,0.3271426137331715,0.0832896520560325,-0.0232495902050646,0.09579478711227,9.23526639170291,-0.09579478711227,-0.000850146183673,-34087.625,-1810.375,-0.0059532050394572,-0.0949523738093448,-0.1388785958069229,0.1388785958069229,1.0931738913801594,0.8963100087532845,0.1175840159228269,1.117584015922827,0.0949523738093448,8.0,fair
-33.38056,19.30167,18-01-2011,8148.5,8325.0,8241.5,10676.0,8915.5,8274.0,,0.1286903660631683,-6.161731207289918,0.1930304471931493,0.123168775150574,0.1237303299826318,17.70018915663851,-0.1237303299826318,-0.034250746788086,-27784.5,-2494.75,-0.0463432597306948,-0.0898603986422678,-0.1267546174142473,0.1267546174142473,1.0775320280396292,0.8267213626140014,0.2953952557179968,1.2953952557179969,0.0898603986422678,5.0,fair
-33.31388889,19.07472222,18-01-2011,8832.5,9505.5,10583.0,12245.0,14908.5,13718.0,,0.072805326791659,0.4373569116602148,0.1092055982653262,-0.0036007079357975,0.1259511275602854,11.000111505241088,-0.1259511275602854,-0.2213074465470622,-62397.75,-11563.5,0.0947840838325922,0.0980904855727619,0.0567345838308359,-0.0567345838308359,1.0867837877241502,1.3555295521135249,0.1570443163564097,1.1570443163564097,-0.0980904855727619,0.0,good
-27.495556,26.074722,18-01-2011,8655.0,9112.0,9276.5,13185.0,13904.5,11277.0,,0.1740088596042109,2.4847425301970123,0.2610074792983706,0.142399168219035,0.1826703143920698,26.07898824270333,-0.1826703143920698,-0.2082201898637924,-53478.0,-12018.5,0.0297860998200838,0.0265601063142545,-0.0779985283296538,0.0779985283296538,1.2329963642812696,1.0736078545404344,0.4213334770656882,1.4213334770656882,-0.0265601063142545,2.0,good
-24.39619444,27.08983333,19-01-2011,10629.0,11771.5,11898.0,18631.5,16495.0,12815.0,,0.2205571660197506,1.6338687760846198,0.3308303308221422,0.171847728666446,0.2256356280630193,38.53727646570255,-0.2256356280630193,-0.1671059381246346,-58793.125,-15835.75,-0.0150467881394884,-0.0608230253512303,-0.184964940454422,0.184964940454422,1.2871634802965175,0.894842611694206,0.5659354513363459,1.565935451336346,0.0608230253512303,7.0,fair
-26.970278,27.211111,19-01-2011,9139.0,9926.0,11096.0,13959.0,15156.5,12552.5,,0.1142686090600674,0.5967815900279269,0.1713994931252619,0.0335406486006218,0.1688507431442321,18.087316764489227,-0.1688507431442321,-0.2085318449117902,-58931.125,-12857.375,0.0639203250220361,0.0411292953924884,-0.0530524489372534,0.0530524489372534,1.20744871539533,1.2137711030967733,0.258020908435461,1.258020908435461,-0.0411292953924884,0.0,good
