2026-02-20 08:50:46,055 - INFO - 📂 No existing checkpoints found - starting fresh
2026-02-20 08:50:46,058 - INFO - 🚀 Processing 9319 remaining locations in batches of 200
2026-02-20 08:50:46,059 - INFO - 🔄 Processing batch 1: locations 1-200
2026-02-20 09:09:34,639 - INFO - ✅ Checkpoint saved for batch 0
2026-02-20 09:09:34,639 - INFO - ✅ Batch 1 completed in 1128.6s
2026-02-20 09:09:34,640 - INFO - 📊 Progress: 200/9319 locations (2.1%)
2026-02-20 09:09:34,640 - INFO - ⚡ Speed: 0.18 locations/second
2026-02-20 09:09:34,640 - INFO - ⏰ ETA: 14:17:37
2026-02-20 09:09:34,640 - INFO - 🔄 Processing batch 2: locations 201-400
2026-02-20 09:27:42,654 - INFO - ✅ Checkpoint saved for batch 1
2026-02-20 09:27:42,654 - INFO - ✅ Batch 2 completed in 1088.0s
2026-02-20 09:27:42,655 - INFO - 📊 Progress: 400/9319 locations (4.3%)
2026-02-20 09:27:42,655 - INFO - ⚡ Speed: 0.18 locations/second
2026-02-20 09:27:42,655 - INFO - ⏰ ETA: 13:28:39
2026-02-20 09:27:42,655 - INFO - 🔄 Processing batch 3: locations 401-600
2026-02-20 09:47:07,297 - INFO - ✅ Checkpoint saved for batch 2
2026-02-20 09:47:07,297 - INFO - ✅ Batch 3 completed in 1164.6s
2026-02-20 09:47:07,297 - INFO - 📊 Progress: 600/9319 locations (6.4%)
2026-02-20 09:47:07,298 - INFO - ⚡ Speed: 0.17 locations/second
2026-02-20 09:47:07,298 - INFO - ⏰ ETA: 14:06:12
2026-02-20 09:47:07,298 - INFO - 🔄 Processing batch 4: locations 601-800
2026-02-20 10:05:34,166 - INFO - ✅ Checkpoint saved for batch 3
2026-02-20 10:05:34,166 - INFO - ✅ Batch 4 completed in 1106.9s
2026-02-20 10:05:34,166 - INFO - 📊 Progress: 800/9319 locations (8.6%)
2026-02-20 10:05:34,167 - INFO - ⚡ Speed: 0.18 locations/second
2026-02-20 10:05:34,167 - INFO - ⏰ ETA: 13:05:46
2026-02-20 10:05:34,167 - INFO - 🔄 Processing batch 5: locations 801-1000
2026-02-20 10:25:54,245 - INFO - ✅ Checkpoint saved for batch 4
2026-02-20 10:25:54,245 - INFO - ✅ Batch 5 completed in 1220.1s
2026-02-20 10:25:54,245 - INFO - 📊 Progress: 1000/9319 locations (10.7%)
2026-02-20 10:25:54,245 - INFO - ⚡ Speed: 0.16 locations/second
2026-02-20 10:25:54,245 - INFO - ⏰ ETA: 14:05:49
2026-02-20 10:25:54,246 - INFO - 🔄 Processing batch 6: locations 1001-1200
2026-02-20 10:45:07,716 - INFO - ✅ Checkpoint saved for batch 5
2026-02-20 10:45:07,717 - INFO - ✅ Batch 6 completed in 1153.5s
2026-02-20 10:45:07,717 - INFO - 📊 Progress: 1200/9319 locations (12.9%)
2026-02-20 10:45:07,717 - INFO - ⚡ Speed: 0.17 locations/second
2026-02-20 10:45:07,717 - INFO - ⏰ ETA: 13:00:25
2026-02-20 10:45:07,717 - INFO - 🔄 Processing batch 7: locations 1201-1400
2026-02-21 02:49:30,907 - INFO - Resumed from batch_0005_checkpoint.json: 1200 locations done
2026-02-21 02:49:30,914 - INFO - Processing 8119 remaining locations in batches of 200 with 30 workers
2026-02-21 02:49:30,915 - INFO - Batch 7: locations 1-200
2026-02-21 02:49:30,950 - WARNING - Attempt 1 failed for lat=-28.068333, lon=31.55: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:30,949 - WARNING - Attempt 1 failed for lat=-28.338333, lon=31.373611: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:30,952 - WARNING - Attempt 1 failed for lat=-29.161667, lon=23.696389: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:30,951 - WARNING - Attempt 1 failed for lat=-27.4, lon=26.624722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:30,954 - WARNING - Attempt 1 failed for lat=-29.641944, lon=30.6875: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:30,953 - WARNING - Attempt 1 failed for lat=-25.81048333, lon=27.90955222: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:30,955 - WARNING - Attempt 1 failed for lat=-31.860278, lon=18.6875: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,924 - WARNING - Attempt 2 failed for lat=-30.27402, lon=30.69602: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,928 - WARNING - Attempt 2 failed for lat=-27.802778, lon=28.768333: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,930 - WARNING - Attempt 2 failed for lat=-30.86013889, lon=29.07125: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,931 - WARNING - Attempt 2 failed for lat=-31.031389, lon=28.883333: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,931 - WARNING - Attempt 2 failed for lat=-27.398611, lon=26.614722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,931 - WARNING - Attempt 2 failed for lat=-30.77586667, lon=29.03221667: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,932 - WARNING - Attempt 2 failed for lat=-27.495556, lon=26.074722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,935 - WARNING - Attempt 2 failed for lat=-30.13573889, lon=30.67422222: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,935 - WARNING - Attempt 2 failed for lat=-24.99328, lon=30.81444: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,937 - WARNING - Attempt 2 failed for lat=-27.902778, lon=24.615556: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,939 - WARNING - Attempt 2 failed for lat=-27.573056, lon=24.746389: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,939 - WARNING - Attempt 2 failed for lat=-29.803611, lon=30.516111: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,940 - WARNING - Attempt 2 failed for lat=-26.861111, lon=28.884722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,940 - WARNING - Attempt 2 failed for lat=-29.160278, lon=26.573333: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,942 - WARNING - Attempt 2 failed for lat=-26.03611, lon=30.99778: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,943 - WARNING - Attempt 2 failed for lat=-27.398611, lon=26.614722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,945 - WARNING - Attempt 2 failed for lat=-30.160091, lon=27.40124: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,945 - WARNING - Attempt 2 failed for lat=-27.671111, lon=27.236944: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,946 - WARNING - Attempt 2 failed for lat=-28.69485, lon=28.23487: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,947 - WARNING - Attempt 2 failed for lat=-30.336111, lon=27.359444: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,948 - WARNING - Attempt 2 failed for lat=-28.883333, lon=27.89: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,949 - WARNING - Attempt 2 failed for lat=-31.5653, lon=18.3306: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,951 - WARNING - Attempt 2 failed for lat=-25.45963889, lon=28.26430556: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,951 - WARNING - Attempt 2 failed for lat=-28.068333, lon=31.55: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,951 - WARNING - Attempt 2 failed for lat=-28.338333, lon=31.373611: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,954 - WARNING - Attempt 2 failed for lat=-27.4, lon=26.624722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,955 - WARNING - Attempt 2 failed for lat=-29.161667, lon=23.696389: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,956 - WARNING - Attempt 2 failed for lat=-25.81048333, lon=27.90955222: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,958 - WARNING - Attempt 2 failed for lat=-29.641944, lon=30.6875: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:32,962 - WARNING - Attempt 2 failed for lat=-31.860278, lon=18.6875: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,925 - WARNING - Attempt 3 failed for lat=-30.27402, lon=30.69602: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,928 - WARNING - Attempt 3 failed for lat=-27.802778, lon=28.768333: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,930 - WARNING - Attempt 3 failed for lat=-30.86013889, lon=29.07125: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,931 - WARNING - Attempt 3 failed for lat=-31.031389, lon=28.883333: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,932 - WARNING - Attempt 3 failed for lat=-27.398611, lon=26.614722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,932 - WARNING - Attempt 3 failed for lat=-30.77586667, lon=29.03221667: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,932 - WARNING - Attempt 3 failed for lat=-27.495556, lon=26.074722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,935 - WARNING - Attempt 3 failed for lat=-30.13573889, lon=30.67422222: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,935 - WARNING - Attempt 3 failed for lat=-24.99328, lon=30.81444: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,937 - WARNING - Attempt 3 failed for lat=-27.902778, lon=24.615556: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,939 - WARNING - Attempt 3 failed for lat=-27.573056, lon=24.746389: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,939 - WARNING - Attempt 3 failed for lat=-29.803611, lon=30.516111: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,940 - WARNING - Attempt 3 failed for lat=-26.861111, lon=28.884722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,941 - WARNING - Attempt 3 failed for lat=-29.160278, lon=26.573333: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,943 - WARNING - Attempt 3 failed for lat=-26.03611, lon=30.99778: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,945 - WARNING - Attempt 3 failed for lat=-27.398611, lon=26.614722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,945 - WARNING - Attempt 3 failed for lat=-30.160091, lon=27.40124: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,946 - WARNING - Attempt 3 failed for lat=-27.671111, lon=27.236944: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,946 - WARNING - Attempt 3 failed for lat=-28.69485, lon=28.23487: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,948 - WARNING - Attempt 3 failed for lat=-30.336111, lon=27.359444: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,948 - WARNING - Attempt 3 failed for lat=-28.883333, lon=27.89: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,951 - WARNING - Attempt 3 failed for lat=-31.5653, lon=18.3306: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,952 - WARNING - Attempt 3 failed for lat=-25.45963889, lon=28.26430556: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,952 - WARNING - Attempt 3 failed for lat=-28.068333, lon=31.55: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,952 - WARNING - Attempt 3 failed for lat=-28.338333, lon=31.373611: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,955 - WARNING - Attempt 3 failed for lat=-27.4, lon=26.624722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,955 - WARNING - Attempt 3 failed for lat=-29.161667, lon=23.696389: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,956 - WARNING - Attempt 3 failed for lat=-25.81048333, lon=27.90955222: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,959 - WARNING - Attempt 3 failed for lat=-29.641944, lon=30.6875: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:34,962 - WARNING - Attempt 3 failed for lat=-31.860278, lon=18.6875: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,925 - WARNING - Attempt 4 failed for lat=-30.27402, lon=30.69602: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,926 - ERROR - All 4 attempts failed for lat=-30.27402, lon=30.69602
2026-02-21 02:49:36,929 - WARNING - Attempt 1 failed for lat=-27.00222, lon=28.76528: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,929 - WARNING - Attempt 4 failed for lat=-27.802778, lon=28.768333: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,931 - WARNING - Attempt 4 failed for lat=-30.86013889, lon=29.07125: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,932 - ERROR - All 4 attempts failed for lat=-27.802778, lon=28.768333
2026-02-21 02:49:36,932 - ERROR - All 4 attempts failed for lat=-30.86013889, lon=29.07125
2026-02-21 02:49:36,933 - WARNING - Attempt 1 failed for lat=-27.02314, lon=28.59389: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,937 - WARNING - Attempt 4 failed for lat=-24.99328, lon=30.81444: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,937 - ERROR - All 4 attempts failed for lat=-24.99328, lon=30.81444
2026-02-21 02:49:36,932 - WARNING - Attempt 4 failed for lat=-31.031389, lon=28.883333: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,935 - WARNING - Attempt 4 failed for lat=-30.77586667, lon=29.03221667: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,935 - WARNING - Attempt 4 failed for lat=-27.495556, lon=26.074722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,938 - WARNING - Attempt 4 failed for lat=-30.13573889, lon=30.67422222: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,935 - WARNING - Attempt 4 failed for lat=-27.398611, lon=26.614722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,938 - WARNING - Attempt 4 failed for lat=-27.902778, lon=24.615556: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,946 - WARNING - Attempt 4 failed for lat=-29.160278, lon=26.573333: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,946 - WARNING - Attempt 4 failed for lat=-27.573056, lon=24.746389: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,949 - ERROR - All 4 attempts failed for lat=-27.573056, lon=24.746389
2026-02-21 02:49:36,934 - WARNING - Attempt 1 failed for lat=-27.273889, lon=28.49: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,947 - WARNING - Attempt 4 failed for lat=-29.803611, lon=30.516111: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,952 - ERROR - All 4 attempts failed for lat=-29.803611, lon=30.516111
2026-02-21 02:49:36,947 - ERROR - All 4 attempts failed for lat=-30.77586667, lon=29.03221667
2026-02-21 02:49:36,947 - ERROR - All 4 attempts failed for lat=-27.495556, lon=26.074722
2026-02-21 02:49:36,947 - ERROR - All 4 attempts failed for lat=-30.13573889, lon=30.67422222
2026-02-21 02:49:36,948 - WARNING - Attempt 1 failed for lat=-27.4275, lon=28.525833: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,948 - ERROR - All 4 attempts failed for lat=-27.398611, lon=26.614722
2026-02-21 02:49:36,948 - WARNING - Attempt 4 failed for lat=-26.03611, lon=30.99778: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,963 - WARNING - Attempt 4 failed for lat=-28.338333, lon=31.373611: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,948 - WARNING - Attempt 4 failed for lat=-26.861111, lon=28.884722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,948 - WARNING - Attempt 4 failed for lat=-30.336111, lon=27.359444: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,949 - ERROR - All 4 attempts failed for lat=-29.160278, lon=26.573333
2026-02-21 02:49:36,949 - WARNING - Attempt 4 failed for lat=-27.671111, lon=27.236944: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,946 - WARNING - Attempt 4 failed for lat=-30.160091, lon=27.40124: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,968 - ERROR - All 4 attempts failed for lat=-28.338333, lon=31.373611
2026-02-21 02:49:36,969 - WARNING - Attempt 1 failed for lat=-30.160091, lon=27.40124: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,952 - WARNING - Attempt 4 failed for lat=-28.69485, lon=28.23487: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,952 - WARNING - Attempt 4 failed for lat=-28.883333, lon=27.89: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,947 - ERROR - All 4 attempts failed for lat=-31.031389, lon=28.883333
2026-02-21 02:49:36,955 - WARNING - Attempt 4 failed for lat=-25.45963889, lon=28.26430556: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,955 - WARNING - Attempt 4 failed for lat=-31.5653, lon=18.3306: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,952 - WARNING - Attempt 1 failed for lat=-27.3, lon=28.586944: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,948 - ERROR - All 4 attempts failed for lat=-27.902778, lon=24.615556
2026-02-21 02:49:36,963 - WARNING - Attempt 4 failed for lat=-25.81048333, lon=27.90955222: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,963 - WARNING - Attempt 4 failed for lat=-29.161667, lon=23.696389: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,964 - WARNING - Attempt 4 failed for lat=-31.860278, lon=18.6875: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,960 - WARNING - Attempt 1 failed for lat=-30.830556, lon=26.921389: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,964 - WARNING - Attempt 4 failed for lat=-29.641944, lon=30.6875: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,964 - WARNING - Attempt 4 failed for lat=-27.4, lon=26.624722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,976 - WARNING - Attempt 1 failed for lat=-30.336111, lon=27.359444: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,947 - WARNING - Attempt 4 failed for lat=-27.398611, lon=26.614722: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,955 - WARNING - Attempt 4 failed for lat=-28.068333, lon=31.55: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,965 - WARNING - Attempt 1 failed for lat=-30.679722, lon=26.7125: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,978 - ERROR - All 4 attempts failed for lat=-26.03611, lon=30.99778
2026-02-21 02:49:36,980 - ERROR - All 4 attempts failed for lat=-26.861111, lon=28.884722
2026-02-21 02:49:36,980 - ERROR - All 4 attempts failed for lat=-30.336111, lon=27.359444
2026-02-21 02:49:36,982 - ERROR - All 4 attempts failed for lat=-27.671111, lon=27.236944
2026-02-21 02:49:36,980 - ERROR - All 4 attempts failed for lat=-30.160091, lon=27.40124
2026-02-21 02:49:36,983 - WARNING - Attempt 1 failed for lat=-31.000833, lon=26.353056: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,987 - WARNING - Attempt 1 failed for lat=-28.460833, lon=21.248889: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,989 - ERROR - All 4 attempts failed for lat=-28.69485, lon=28.23487
2026-02-21 02:49:36,990 - WARNING - Attempt 1 failed for lat=-28.760833, lon=17.730278: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:36,990 - ERROR - All 4 attempts failed for lat=-28.883333, lon=27.89
2026-02-21 02:49:36,996 - ERROR - All 4 attempts failed for lat=-27.4, lon=26.624722
2026-02-21 02:49:36,993 - ERROR - All 4 attempts failed for lat=-25.45963889, lon=28.26430556
2026-02-21 02:49:36,999 - WARNING - Attempt 1 failed for lat=-27.01011111, lon=26.69808333: Client.open() got an unexpected keyword argument 'request_params'
2026-02-21 02:49:37,002 - WARNING - Attempt 1 failed for lat=-24.183889, lon=30.823889: Client.open() got an unexpected keyword argument 'request_params'
